UKPRN,Institution name,Main panel,UOA name,2013,2014,2015,2016,2017,2018,2019,Total,Average,Region
10004063,The London School of Economics and Political Science,C,Geography and Environmental Studies,20.5,13.0,8.0,14.8,23.5,16.0,14.0,109.8,15.685714285714283,London
10004063,The London School of Economics and Political Science,C,Economics and Econometrics,26.5,26.0,12.0,15.3,23.0,31.5,15.5,149.8,21.4,London
10004063,The London School of Economics and Political Science,C,Business and Management Studies,26.5,24.0,17.5,13.0,19.0,17.0,8.5,125.5,17.928571428571427,London
10004063,The London School of Economics and Political Science,C,Law,13.0,9.0,9.5,3.0,5.0,12.5,3.0,55.0,7.857142857142857,London
10004063,The London School of Economics and Political Science,C,Politics and International Studies,47.0,38.5,29.5,36.0,28.0,27.0,31.0,237.0,33.857142857142854,London
10004063,The London School of Economics and Political Science,C,Social Work and Social Policy,21.0,19.0,15.5,14.0,15.5,22.5,12.0,119.5,17.071428571428573,London
10004063,The London School of Economics and Political Science,C,Sociology,15.5,12.0,17.0,9.5,9.5,12.0,9.0,84.5,12.071428571428571,London
10004063,The London School of Economics and Political Science,C,Anthropology and Development Studies,15.0,7.0,7.0,8.5,7.0,5.0,11.0,60.5,8.642857142857142,London
10004063,The London School of Economics and Political Science,C,Anthropology and Development Studies,5.0,12.0,5.0,4.0,8.0,3.5,5.0,42.5,6.071428571428571,London
10004063,The London School of Economics and Political Science,D,Area Studies,6.5,4.5,5.0,9.5,4.5,3.0,5.0,38.0,5.428571428571429,London
10004063,The London School of Economics and Political Science,D,History,2.0,9.0,11.0,9.0,10.0,5.0,5.0,51.0,7.285714285714286,London
10004063,The London School of Economics and Political Science,D,History,10.0,13.0,9.0,9.0,5.0,7.0,4.0,57.0,8.142857142857142,London
10004063,The London School of Economics and Political Science,D,Philosophy,2.5,5.0,3.0,5.5,7.0,3.0,5.0,31.0,4.428571428571429,London
10004063,The London School of Economics and Political Science,D,"Communication, Cultural and Media Studies, Library and Information Management",5.0,5.0,3.0,7.0,7.0,1.5,6.0,34.5,4.928571428571429,London
10007771,London School of Hygiene and Tropical Medicine,A,Clinical Medicine,14.0,20.0,11.0,10.0,29.0,28.0,19.0,131.0,18.714285714285715,London
10007771,London School of Hygiene and Tropical Medicine,A,"Public Health, Health Services and Primary Care",44.0,68.0,62.0,54.0,62.0,58.0,70.0,418.0,59.71428571428572,London
10004078,London South Bank University,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",1.0,8.0,6.0,3.0,10.0,7.0,2.0,37.0,5.285714285714286,London
10004078,London South Bank University,A,"Psychology, Psychiatry and Neuroscience",0.0,4.0,2.0,1.0,2.0,1.0,2.0,12.0,1.7142857142857142,London
10004078,London South Bank University,B,Engineering,2.0,6.0,7.0,10.0,6.0,8.0,18.0,57.0,8.142857142857142,London
10004078,London South Bank University,C,"Architecture, Built Environment and Planning",1.0,4.0,4.0,3.0,2.0,3.0,4.0,21.0,3.0,London
10004078,London South Bank University,C,Business and Management Studies,2.0,1.0,0.0,4.0,3.0,3.0,5.0,18.0,2.571428571428572,London
10004078,London South Bank University,C,Social Work and Social Policy,4.0,6.0,6.0,6.0,8.0,4.0,6.0,40.0,5.714285714285714,London
10004078,London South Bank University,C,"Sport and Exercise Sciences, Leisure and Tourism",0.0,1.0,1.0,0.0,2.0,1.0,5.0,10.0,1.4285714285714286,London
10004078,London South Bank University,D,"Communication, Cultural and Media Studies, Library and Information Management",0.0,1.0,1.0,1.0,0.0,3.0,4.0,10.0,1.4285714285714286,London
10004113,Loughborough University,A,"Public Health, Health Services and Primary Care",0.5,3.0,6.5,4.0,2.0,3.5,4.1,23.6,3.3714285714285714,East Midlands
10004113,Loughborough University,B,Chemistry,20.0,16.66,11.99,11.83,19.3,10.49,16.44,106.71,15.244285714285713,East Midlands
10004113,Loughborough University,B,Physics,7.0,5.0,8.0,4.0,3.13,4.0,5.67,36.8,5.257142857142857,East Midlands
10004113,Loughborough University,B,Mathematical Sciences,9.0,17.0,14.0,4.0,9.5,6.55,8.7,68.75,9.821428571428571,East Midlands
10004113,Loughborough University,B,Computer Science and Informatics,13.5,12.0,12.66,7.5,17.0,10.0,10.8,83.46,11.922857142857142,East Midlands
10004113,Loughborough University,B,Engineering,98.83,95.84,89.75,103.83,74.04,111.78,82.38,656.45,93.77857142857144,East Midlands
10004113,Loughborough University,C,"Architecture, Built Environment and Planning",31.17,24.5,33.08,34.16,25.15,25.5,26.5,200.06,28.58,East Midlands
10004113,Loughborough University,C,Geography and Environmental Studies,4.0,10.5,5.0,3.0,7.29,7.5,9.5,46.79,6.684285714285714,East Midlands
10004113,Loughborough University,C,Business and Management Studies,23.0,17.5,30.5,31.49,39.0,28.18,21.39,191.06,27.294285714285717,East Midlands
10004113,Loughborough University,C,Politics and International Studies,3.0,3.5,3.0,4.0,3.5,2.0,2.5,21.5,3.071428571428572,East Midlands
10004113,Loughborough University,C,Social Work and Social Policy,0.5,1.5,2.0,0.0,0.3,2.67,1.0,7.97,1.1385714285714286,East Midlands
10004113,Loughborough University,C,Education,3.0,1.0,2.0,3.34,4.5,1.0,3.0,17.84,2.5485714285714285,East Midlands
10004113,Loughborough University,C,"Sport and Exercise Sciences, Leisure and Tourism",36.0,36.0,20.84,33.34,23.49,34.0,33.04,216.71,30.958571428571428,East Midlands
10004113,Loughborough University,D,English Language and Literature,2.5,8.5,5.5,7.83,10.0,6.0,4.05,44.38,6.339999999999999,East Midlands
10004113,Loughborough University,D,"Art and Design: History, Practice and Theory",21.5,25.0,19.84,16.68,16.8,15.83,32.33,147.98000000000002,21.140000000000004,East Midlands
10004113,Loughborough University,D,"Communication, Cultural and Media Studies, Library and Information Management",10.5,13.5,5.34,6.0,8.0,17.0,12.6,72.94,10.42,East Midlands
10007798,The University of Manchester,A,Clinical Medicine,72.01,69.72,85.46,77.81,77.44,78.44,88.74,549.62,78.51714285714286,North West
10007798,The University of Manchester,A,"Public Health, Health Services and Primary Care",16.36,14.45,17.55,17.14,21.29,15.75,17.6,120.14,17.162857142857142,North West
10007798,The University of Manchester,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",32.49,35.26,40.79,36.76,45.29,63.77,52.71,307.07,43.86714285714286,North West
10007798,The University of Manchester,A,"Psychology, Psychiatry and Neuroscience",55.03,59.19,52.17,59.49,55.76,75.69,26.25,383.58,54.79714285714285,North West
10007798,The University of Manchester,A,Biological Sciences,80.85,72.61,76.85,65.21,71.84,76.26,73.87,517.49,73.92714285714285,North West
10007798,The University of Manchester,B,Earth Systems and Environmental Sciences,28.93,41.5,24.22,30.8,31.74,32.63,44.15,233.97,33.42428571428572,North West
10007798,The University of Manchester,B,Chemistry,67.55,43.68,76.26,78.38,84.65,73.8,71.03,495.35,70.76428571428572,North West
10007798,The University of Manchester,B,Physics,52.04,35.08,38.05,36.25,53.09,55.94,48.08,318.53000000000003,45.50428571428572,North West
10007798,The University of Manchester,B,Mathematical Sciences,31.33,36.73,27.49,24.55,28.25,24.2,33.15,205.7,29.385714285714283,North West
10007798,The University of Manchester,B,Computer Science and Informatics,32.42,22.92,33.45,31.3,31.23,31.63,44.15,227.1,32.44285714285714,North West
10007798,The University of Manchester,B,Engineering,193.77,192.11,225.33,208.89,213.02,209.49,217.12,1459.73,208.53285714285715,North West
10007798,The University of Manchester,C,"Architecture, Built Environment and Planning",11.0,7.9,8.0,8.5,12.3,4.2,3.5,55.400000000000006,7.9142857142857155,North West
10007798,The University of Manchester,C,Geography and Environmental Studies,8.2,8.4,10.0,8.4,6.2,5.95,9.9,57.05,8.15,North West
10007798,The University of Manchester,C,Economics and Econometrics,10.63,10.0,2.83,5.45,11.85,7.5,5.3,53.56,7.65142857142857,North West
10007798,The University of Manchester,C,Business and Management Studies,47.3,64.3,60.0,48.5,42.8,42.0,49.15,354.04999999999995,50.57857142857142,North West
10007798,The University of Manchester,C,Law,21.05,24.5,18.5,17.62,15.1,19.7,11.0,127.47,18.21,North West
10007798,The University of Manchester,C,Politics and International Studies,14.0,20.85,12.73,13.8,12.85,14.0,8.5,96.73,13.818571428571428,North West
10007798,The University of Manchester,C,Sociology,12.62,17.6,12.75,14.45,21.5,14.17,11.0,104.09,14.87,North West
10007798,The University of Manchester,C,Anthropology and Development Studies,25.42,29.15,12.7,24.05,20.2,12.9,11.8,136.22,19.46,North West
10007798,The University of Manchester,C,Anthropology and Development Studies,12.3,14.57,8.7,13.6,7.5,15.63,6.7,79.0,11.285714285714286,North West
10007798,The University of Manchester,C,Education,37.5,44.0,62.25,46.9,43.45,54.2,27.3,315.6,45.08571428571429,North West
10007798,The University of Manchester,D,Area Studies,1.79,2.69,1.2,4.2,0.8,3.8,3.3,17.78,2.54,North West
10007798,The University of Manchester,D,Modern Languages and Linguistics,17.2,30.33,22.9,16.25,18.5,21.8,14.8,141.78,20.254285714285714,North West
10007798,The University of Manchester,D,English Language and Literature,11.9,8.31,15.69,13.2,9.2,17.49,10.7,86.49,12.355714285714283,North West
10007798,The University of Manchester,D,History,8.01,9.61,15.01,9.85,3.0,10.41,5.0,60.89,8.698571428571428,North West
10007798,The University of Manchester,D,Classics,7.8,8.0,8.7,10.0,9.9,2.8,4.8,51.99999999999999,7.428571428571428,North West
10007798,The University of Manchester,D,Philosophy,5.1,3.0,4.82,0.0,5.25,4.8,5.4,28.370000000000005,4.052857142857143,North West
10007798,The University of Manchester,D,Theology and Religious Studies,8.7,6.2,10.81,3.8,3.4,8.45,2.0,43.36,6.194285714285714,North West
10007798,The University of Manchester,D,"Art and Design: History, Practice and Theory",5.2,2.81,6.39,2.6,3.09,3.3,1.4,24.79,3.541428571428572,North West
10007798,The University of Manchester,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",5.5,4.33,1.4,3.25,6.41,6.4,3.6,30.89,4.412857142857143,North West
10007798,The University of Manchester,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",8.0,5.2,5.0,6.0,5.2,8.5,5.0,42.9,6.128571428571428,North West
10004180,Manchester Metropolitan University,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",22.0,11.0,28.0,18.0,17.0,12.0,18.0,126.0,18.0,North West
10004180,Manchester Metropolitan University,B,Earth Systems and Environmental Sciences,4.0,1.0,5.0,7.0,9.0,6.0,10.0,42.0,6.0,North West
10004180,Manchester Metropolitan University,B,Computer Science and Informatics,3.0,9.0,4.0,6.0,4.0,5.0,3.0,34.0,4.857142857142857,North West
10004180,Manchester Metropolitan University,B,Engineering,8.0,11.0,11.0,7.0,9.0,4.0,9.0,59.0,8.428571428571429,North West
10004180,Manchester Metropolitan University,C,Business and Management Studies,17.0,10.0,12.0,8.0,14.0,15.0,14.0,90.0,12.857142857142858,North West
10004180,Manchester Metropolitan University,C,Social Work and Social Policy,7.0,4.0,6.0,4.0,6.0,6.0,7.0,40.0,5.714285714285714,North West
10004180,Manchester Metropolitan University,C,Sociology,4.0,3.0,4.0,2.0,2.0,1.0,2.0,18.0,2.571428571428572,North West
10004180,Manchester Metropolitan University,C,Education,13.0,14.0,9.0,12.0,9.0,6.0,5.0,68.0,9.714285714285714,North West
10004180,Manchester Metropolitan University,C,"Sport and Exercise Sciences, Leisure and Tourism",6.0,10.0,10.0,6.0,6.0,13.0,6.0,57.0,8.142857142857142,North West
10004180,Manchester Metropolitan University,D,English Language and Literature,9.0,2.0,4.0,1.0,6.0,4.0,6.0,32.0,4.571428571428571,North West
10004180,Manchester Metropolitan University,D,History,2.0,5.0,2.0,3.0,1.0,4.0,1.0,18.0,2.571428571428572,North West
10004180,Manchester Metropolitan University,D,"Art and Design: History, Practice and Theory",11.0,10.0,15.0,22.0,18.0,12.0,11.0,99.0,14.142857142857142,North West
10004320,The Metanoia Institute,A,"Psychology, Psychiatry and Neuroscience",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London
10004351,Middlesex University,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",6.0,1.0,4.0,3.0,0.0,7.0,2.0,23.0,3.2857142857142856,London
10004351,Middlesex University,A,"Psychology, Psychiatry and Neuroscience",15.0,19.0,18.0,30.0,19.0,29.0,24.0,154.0,22.0,London
10004351,Middlesex University,B,Computer Science and Informatics,6.0,9.0,10.0,9.0,4.0,8.0,1.0,47.0,6.714285714285714,London
10004351,Middlesex University,C,Geography and Environmental Studies,2.0,0.0,4.0,3.0,1.0,1.0,2.0,13.0,1.8571428571428568,London
10004351,Middlesex University,C,Business and Management Studies,23.0,9.0,21.0,14.0,15.0,17.0,18.0,117.0,16.714285714285715,London
10004351,Middlesex University,C,Law,0.0,4.0,5.0,4.0,7.0,8.0,2.0,30.0,4.285714285714286,London
10004351,Middlesex University,C,Social Work and Social Policy,12.0,9.0,15.0,15.0,17.0,8.0,13.0,89.0,12.714285714285714,London
10004351,Middlesex University,C,Education,2.0,6.0,7.0,0.0,2.0,2.0,2.0,21.0,3.0,London
10004351,Middlesex University,C,"Sport and Exercise Sciences, Leisure and Tourism",0.0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,0.8571428571428571,London
10004351,Middlesex University,D,"Art and Design: History, Practice and Theory",5.0,2.5,3.0,3.0,5.0,1.0,3.0,22.5,3.2142857142857144,London
10004351,Middlesex University,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",2.0,2.5,3.5,0.0,3.0,2.0,2.0,15.0,2.142857142857143,London
10004351,Middlesex University,D,"Communication, Cultural and Media Studies, Library and Information Management",1.0,1.0,2.5,1.0,0.0,2.0,1.0,8.5,1.2142857142857142,London
10007799,University of Newcastle upon Tyne,A,Clinical Medicine,62.37,70.26,63.32,73.26,77.17,74.79,61.99,483.16,69.02285714285715,North East
10007799,University of Newcastle upon Tyne,A,"Public Health, Health Services and Primary Care",11.73,7.03,11.47,6.04,10.0,8.04,11.16,65.47,9.352857142857143,North East
10007799,University of Newcastle upon Tyne,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",14.4,12.1,14.98,12.6,12.43,10.95,9.41,86.87,12.41,North East
10007799,University of Newcastle upon Tyne,A,"Psychology, Psychiatry and Neuroscience",31.67,29.3,29.22,34.7,37.57,35.13,21.7,219.29,31.327142857142857,North East
10007799,University of Newcastle upon Tyne,A,Biological Sciences,21.31,21.55,22.8,32.64,31.63,27.35,27.38,184.66,26.38,North East
10007799,University of Newcastle upon Tyne,A,"Agriculture, Food and Veterinary Sciences",10.56,13.05,10.81,9.29,8.08,18.45,15.9,86.14,12.305714285714286,North East
10007799,University of Newcastle upon Tyne,B,Earth Systems and Environmental Sciences,12.31,15.6,12.55,11.49,9.32,20.79,13.68,95.74,13.677142857142858,North East
10007799,University of Newcastle upon Tyne,B,Chemistry,15.52,16.94,12.29,8.63,13.39,23.55,23.55,113.87,16.267142857142858,North East
10007799,University of Newcastle upon Tyne,B,Mathematical Sciences,6.6,2.75,5.3,10.96,6.41,13.13,12.7,57.85,8.264285714285714,North East
10007799,University of Newcastle upon Tyne,B,Computer Science and Informatics,12.93,13.0,17.34,15.8,20.29,26.48,19.04,124.88,17.84,North East
10007799,University of Newcastle upon Tyne,B,Engineering,86.47,66.9,87.44,87.89,98.33,113.99,101.22,642.24,91.74857142857142,North East
10007799,University of Newcastle upon Tyne,C,"Architecture, Built Environment and Planning",7.61,12.46,13.2,17.67,14.0,15.31,15.68,95.93,13.704285714285716,North East
10007799,University of Newcastle upon Tyne,C,Geography and Environmental Studies,3.43,5.69,10.9,3.5,9.87,9.31,6.36,49.06,7.008571428571429,North East
10007799,University of Newcastle upon Tyne,C,Archaeology,4.0,2.5,2.0,2.0,2.25,3.42,2.08,18.25,2.607142857142857,North East
10007799,University of Newcastle upon Tyne,C,Business and Management Studies,12.63,11.66,14.88,11.29,10.17,20.56,12.55,93.74,13.391428571428571,North East
10007799,University of Newcastle upon Tyne,C,Law,6.0,3.0,4.0,6.47,5.0,4.0,4.2,32.67,4.667142857142857,North East
10007799,University of Newcastle upon Tyne,C,Politics and International Studies,3.72,4.5,3.5,6.0,7.41,8.85,8.55,42.53,6.075714285714286,North East
10007799,University of Newcastle upon Tyne,C,Social Work and Social Policy,0.0,0.55,0.65,1.79,1.42,1.5,1.1,7.01,1.0014285714285711,North East
10007799,University of Newcastle upon Tyne,C,Sociology,4.66,4.4,2.4,4.15,2.5,3.42,2.81,24.34,3.4771428571428573,North East
10007799,University of Newcastle upon Tyne,C,Education,21.78,24.45,27.09,19.0,15.49,15.19,17.78,140.78,20.11142857142857,North East
10007799,University of Newcastle upon Tyne,D,Modern Languages and Linguistics,17.01,24.79,27.58,24.02,33.43,28.45,20.7,175.97999999999996,25.139999999999997,North East
10007799,University of Newcastle upon Tyne,D,English Language and Literature,10.37,6.5,14.98,7.3,8.0,6.64,6.04,59.83,8.547142857142857,North East
10007799,University of Newcastle upon Tyne,D,History,0.8,3.5,3.0,2.5,2.75,4.29,3.8,20.64,2.948571428571429,North East
10007799,University of Newcastle upon Tyne,D,Classics,1.07,4.0,2.0,0.0,3.0,1.58,1.92,13.57,1.9385714285714288,North East
10007799,University of Newcastle upon Tyne,D,"Art and Design: History, Practice and Theory",2.03,1.86,2.5,4.8,0.95,4.41,4.8,21.35,3.05,North East
10007799,University of Newcastle upon Tyne,D,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",3.41,5.46,6.6,4.4,6.0,1.63,5.4,32.9,4.7,North East
10007799,University of Newcastle upon Tyne,D,"Communication, Cultural and Media Studies, Library and Information Management",8.62,1.2,10.2,5.81,4.13,8.83,5.5,44.28999999999999,6.327142857142856,North East
10007832,Newman University,A,"Psychology, Psychiatry and Neuroscience",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Midlands
10007832,Newman University,C,Social Work and Social Policy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Midlands
10007832,Newman University,C,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Midlands
10007832,Newman University,C,"Sport and Exercise Sciences, Leisure and Tourism",0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,West Midlands
10007832,Newman University,D,English Language and Literature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Midlands
10007832,Newman University,D,History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Midlands
10007832,Newman University,D,Theology and Religious Studies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Midlands
10007138,"University of Northampton, The",A,"Public Health, Health Services and Primary Care",0.0,3.0,6.0,6.0,4.0,8.0,1.0,28.0,4.0,East Midlands
10007138,"University of Northampton, The",A,"Psychology, Psychiatry and Neuroscience",0.0,0.0,1.0,5.0,1.0,1.0,2.0,10.0,1.4285714285714286,East Midlands
10007138,"University of Northampton, The",A,Biological Sciences,4.0,3.0,2.0,3.0,0.0,1.0,4.0,17.0,2.4285714285714284,East Midlands
10007138,"University of Northampton, The",B,Engineering,1.0,1.0,4.0,0.0,1.0,6.0,1.0,14.0,2.0,East Midlands
10007138,"University of Northampton, The",C,Geography and Environmental Studies,1.0,2.0,2.0,2.0,3.0,1.0,1.0,12.0,1.7142857142857142,East Midlands
10007138,"University of Northampton, The",C,Economics and Econometrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East Midlands
10007138,"University of Northampton, The",C,Business and Management Studies,4.0,3.0,0.0,3.0,4.0,6.0,9.0,29.0,4.142857142857143,East Midlands
10007138,"University of Northampton, The",C,Sociology,1.0,2.0,2.0,1.0,2.0,0.0,0.0,8.0,1.1428571428571428,East Midlands
10007138,"University of Northampton, The",C,Education,3.0,7.0,2.0,4.0,8.0,5.0,2.0,31.0,4.428571428571429,East Midlands
10007138,"University of Northampton, The",D,English Language and Literature,3.0,5.0,3.0,3.0,2.0,2.0,3.0,21.0,3.0,East Midlands
10007138,"University of Northampton, The",D,History,1.0,4.0,1.0,0.0,0.0,1.0,1.0,8.0,1.1428571428571428,East Midlands
10007138,"University of Northampton, The",D,"Art and Design: History, Practice and Theory",2.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.7142857142857143,East Midlands
10001282,University of Northumbria at Newcastle,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",17.0,17.0,23.0,21.0,27.0,17.0,14.0,136.0,19.428571428571427,North East
10001282,University of Northumbria at Newcastle,A,"Psychology, Psychiatry and Neuroscience",6.0,5.0,5.0,8.0,6.0,6.0,6.0,42.0,6.0,North East
10001282,University of Northumbria at Newcastle,B,Computer Science and Informatics,6.0,5.0,6.0,12.0,14.0,17.0,19.0,79.0,11.285714285714286,North East
10001282,University of Northumbria at Newcastle,B,Engineering,21.0,20.0,16.0,20.0,25.0,25.0,18.0,145.0,20.714285714285715,North East
10001282,University of Northumbria at Newcastle,C,"Architecture, Built Environment and Planning",4.0,4.0,7.0,3.0,5.0,2.0,4.0,29.0,4.142857142857143,North East
10001282,University of Northumbria at Newcastle,C,Geography and Environmental Studies,6.0,1.0,4.0,10.0,8.0,7.0,10.0,46.0,6.571428571428571,North East
10001282,University of Northumbria at Newcastle,C,Business and Management Studies,17.0,19.0,10.0,9.0,16.0,18.0,17.0,106.0,15.142857142857142,North East
10001282,University of Northumbria at Newcastle,C,Law,0.0,2.0,4.0,4.0,6.0,1.0,11.0,28.0,4.0,North East
10001282,University of Northumbria at Newcastle,C,Social Work and Social Policy,4.0,5.0,5.0,8.0,16.0,9.0,13.0,60.0,8.571428571428571,North East
10001282,University of Northumbria at Newcastle,C,"Sport and Exercise Sciences, Leisure and Tourism",10.0,4.0,3.0,10.0,2.0,8.0,13.0,50.0,7.142857142857143,North East
10001282,University of Northumbria at Newcastle,D,English Language and Literature,4.0,9.0,3.0,5.0,8.0,14.0,7.0,50.0,7.142857142857143,North East
10001282,University of Northumbria at Newcastle,D,History,3.0,2.0,5.0,6.0,6.0,7.0,5.0,34.0,4.857142857142857,North East
10001282,University of Northumbria at Newcastle,D,"Art and Design: History, Practice and Theory",4.0,10.0,11.0,12.0,13.0,17.0,20.0,87.0,12.428571428571429,North East
10004775,Norwich University of the Arts,D,"Art and Design: History, Practice and Theory",0.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.2857142857142858,East of England
10004797,Nottingham Trent University,A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",10.0,17.0,13.0,8.0,12.0,14.0,11.0,85.0,12.142857142857142,East Midlands
10004797,Nottingham Trent University,A,"Psychology, Psychiatry and Neuroscience",7.0,4.0,9.0,5.0,8.0,12.0,9.0,54.0,7.714285714285714,East Midlands
10004797,Nottingham Trent University,B,Computer Science and Informatics,5.0,5.0,5.0,4.0,6.0,5.0,4.0,34.0,4.857142857142857,East Midlands
10004797,Nottingham Trent University,B,Engineering,10.0,5.0,7.0,2.0,8.0,5.0,2.0,39.0,5.571428571428571,East Midlands
10004797,Nottingham Trent University,C,"Architecture, Built Environment and Planning",2.0,5.0,6.0,10.0,9.0,6.0,4.0,42.0,6.0,East Midlands
10004797,Nottingham Trent University,C,Geography and Environmental Studies,1.0,2.0,3.0,0.0,4.0,4.0,3.0,17.0,2.4285714285714284,East Midlands
10004797,Nottingham Trent University,C,Business and Management Studies,13.0,22.0,18.0,11.0,14.0,16.0,16.0,110.0,15.714285714285714,East Midlands
10004797,Nottingham Trent University,C,Law,4.0,3.0,2.0,3.0,4.0,6.0,6.0,28.0,4.0,East Midlands
10004797,Nottingham Trent University,C,Social Work and Social Policy,3.0,3.0,1.0,5.0,4.0,4.0,6.0,26.0,3.7142857142857135,East Midlands
10004797,Nottingham Trent University,C,"Sport and Exercise Sciences, Leisure and Tourism",0.0,2.0,0.0,5.0,0.0,4.0,2.0,13.0,1.8571428571428568,East Midlands
10004797,Nottingham Trent University,D,English Language and Literature,3.0,1.0,4.0,1.0,3.0,5.0,3.0,20.0,2.857142857142857,East Midlands
10004797,Nottingham Trent University,D,History,2.0,1.0,4.0,0.0,0.0,5.0,1.0,13.0,1.8571428571428568,East Midlands
10004797,Nottingham Trent University,D,"Art and Design: History, Practice and Theory",5.0,9.0,10.0,4.0,6.0,5.0,2.0,41.0,5.857142857142857,East Midlands
10004797,Nottingham Trent University,D,"Communication, Cultural and Media Studies, Library and Information Management",3.0,1.0,4.0,6.0,4.0,1.0,2.0,21.0,3.0,East Midlands
10007154,"University of Nottingham, The",A,Clinical Medicine,53.61,64.37,62.1,66.44,57.6,53.08,54.4,411.6,58.8,East Midlands
10007154,"University of Nottingham, The",A,"Public Health, Health Services and Primary Care",10.81,8.32,14.47,11.08,9.37,10.99,4.02,69.05999999999999,9.865714285714285,East Midlands
10007154,"University of Nottingham, The",A,"Allied Health Professions, Dentistry, Nursing and Pharmacy",53.76,53.11,55.25,73.54,68.47,66.6,47.68,418.41,59.77285714285715,East Midlands
10007154,"University of Nottingham, The",A,"Psychology, Psychiatry and Neuroscience",41.6,32.27,45.19,55.18,53.65,49.23,50.05,327.17,46.73857142857143,East Midlands
10007154,"University of Nottingham, The",A,Biological Sciences,52.06,58.45,55.82,52.28,73.91,72.14,69.88,434.54,62.07714285714285,East Midlands
10007154,"University of Nottingham, The",A,"Agriculture, Food and Veterinary Sciences",54.98,69.9,76.14,82.34,84.64,68.67,79.27,515.94,73.7057142857143,East Midlands
10007154,"University of Nottingham, The",B,Chemistry,53.9,37.89,39.3,53.42,46.86,41.9,42.08,315.35,45.05,East Midlands
10007154,"University of Nottingham, The",B,Physics,30.68,35.17,21.5,35.18,28.11,24.07,26.27,200.98,28.71142857142857,East Midlands
10007154,"University of Nottingham, The",B,Mathematical Sciences,18.12,30.75,22.12,18.72,29.62,24.35,27.34,171.02,24.43142857142857,East Midlands
10007154,"University of Nottingham, The",B,Computer Science and Informatics,20.08,19.77,29.1,22.6,31.62,16.3,18.02,157.49,22.49857142857143,East Midlands
10007154,"University of Nottingham, The",B,Engineering,145.99,123.2,133.93,142.32,159.47,147.85,135.65,988.41,141.20142857142858,East Midlands
10007154,"University of Nottingham, The",C,Geography and Environmental Studies,17.0,12.5,10.56,12.09,13.3,13.78,15.2,94.43,13.49,East Midlands
10007154,"University of Nottingham, The",C,Economics and Econometrics,6.0,6.0,2.5,9.0,15.5,6.0,4.16,49.16,7.022857142857142,East Midlands
10007154,"University of Nottingham, The",C,Business and Management Studies,22.75,33.66,28.5,35.64,24.13,30.27,16.16,191.11,27.301428571428573,East Midlands
10007154,"University of Nottingham, The",C,Law,5.5,12.75,12.0,8.0,12.9,12.17,11.2,74.52,10.645714285714286,East Midlands
10007154,"University of Nottingham, The",C,Politics and International Studies,10.5,13.5,11.16,17.95,7.8,16.3,7.6,84.80999999999999,12.115714285714285,East Midlands
10007154,"University of Nottingham, The",C,Social Work and Social Policy,27.65,33.35,27.1,22.57,21.3,18.37,20.58,170.92000000000002,24.41714285714286,East Midlands
10007154,"University of Nottingham, The",C,Anthropology and Development Studies,2.5,6.0,5.84,4.0,10.0,7.34,8.01,43.69,6.241428571428571,East Midlands
10007154,"University of Nottingham, The",C,Education,29.91,24.5,31.5,24.93,28.93,32.0,21.43,193.2,27.6,East Midlands
10007154,"University of Nottingham, The",C,"Sport and Exercise Sciences, Leisure and Tourism",2.0,4.74,5.92,3.44,1.32,3.5,3.81,24.73,3.532857142857143,East Midlands
10007154,"University of Nottingham, The",D,Area Studies,5.0,5.5,8.0,6.0,4.0,2.5,5.0,36.0,5.142857142857143,East Midlands
10007154,"University of Nottingham, The",D,Modern Languages and Linguistics,10.2,7.7,11.7,5.9,6.5,3.0,9.3,54.3,7.757142857142857,East Midlands
10007154,"University of Nottingham, The",D,English Language and Literature,17.6,7.5,20.8,20.9,13.6,13.0,14.53,107.93,15.418571428571427,East Midlands
10007154,"University of Nottingham, The",D,History,7.0,12.8,13.0,3.55,11.0,12.2,9.0,68.55,9.792857142857144,East Midlands
